n1,k1,p1,a1,n2,k2,p2,a2,d,lat1,lat2,lat1u,lat2u,test_loss_1,test_loss_2,test_loss_3,m_test_loss,s_test_loss,UCL_test_loss,test_acc_1,test_acc_2,test_acc_3,m_test_acc,s_test_acc,LCL_test_acc
32,7,2,relu,8,3,2,relu,0.5,0.48044813,-0.43647957,0.746473935,0.268994669,0.093334779,0.094362423,0.099830307,0.095842503,0.003491554,0.100317109,0.970499992,0.967750013,0.970749974,0.96966666,0.001664564,0.967533435
32,7,2,relu,8,3,2,tanh,0.25,0.6027178,0.107058406,0.798399057,0.561124852,0.116106384,0.088770017,0.100508168,0.101794856,0.01371353,0.119369453,0.963,0.97299999,0.970749974,0.968916655,0.005246022,0.962193607
32,7,2,relu,8,3,2,tanh,0.5,0.553278,-0.37103766,0.778184307,0.30053254,0.114411823,0.098204307,0.100403219,0.104339783,0.008791661,0.115606749,0.963750005,0.969250023,0.969500005,0.967500011,0.003250005,0.963334962
32,7,2,relu,8,3,4,relu,0.25,0.030514974,-1.2184335,0.513069948,0.038475363,0.139746368,0.140192047,0.1276263,0.135854905,0.007129664,0.144991937,0.955749989,0.958999991,0.962249994,0.958999991,0.003250003,0.954834946
32,7,2,relu,8,3,4,relu,0.5,0.9912802,-0.889917,0.918246505,0.102262142,0.18023172,0.195634559,0.164682865,0.180183048,0.015475904,0.200016218,0.950999975,0.947250009,0.95450002,0.950916668,0.003625723,0.946270117
32,7,2,relu,8,3,4,tanh,0.25,1.1903144,0.2561903,0.954635009,0.642415951,0.133660793,0.177839324,0.150657162,0.154052426,0.022284109,0.182610661,0.96450001,0.954249978,0.959999979,0.959583322,0.005137703,0.952999091
32,7,2,relu,8,3,4,tanh,0.5,1.0915239,-0.7424694,0.938433754,0.145934038,0.195740193,0.171808094,0.156348333,0.174632207,0.019847201,0.200067418,0.947000027,0.95174998,0.955749989,0.951499999,0.004380334,0.945886375
32,7,2,relu,8,5,2,relu,0.25,0.009951774,-0.68003523,0.501596081,0.167523915,0.077204086,0.081135303,0.082301728,0.080213706,0.00267086,0.083636551,0.976750016,0.971750021,0.975499988,0.974666675,0.002602075,0.971331981
32,7,2,relu,8,5,2,relu,0.5,0.56677324,-0.5063605,0.783809853,0.237193413,0.089769922,0.080866605,0.080785789,0.083807439,0.00516382,0.09042514,0.971750021,0.973500013,0.976249993,0.973833342,0.002268429,0.970926234
32,7,2,relu,8,5,2,tanh,0.25,0.6719165,0.1209995,0.824833948,0.568887465,0.086380728,0.079551809,0.083708368,0.083213635,0.003441236,0.087623756,0.9745,0.972500026,0.971750021,0.972916682,0.001421548,0.971094896
32,7,2,relu,8,5,2,tanh,0.5,0.6399139,-0.43361437,0.812881754,0.270341164,0.083916366,0.089481816,0.091384523,0.088260902,0.003880891,0.093234464,0.973500013,0.972750008,0.970499992,0.972250004,0.00156126,0.970249169
32,7,2,relu,8,5,4,relu,0.25,0.021605078,-1.0865998,0.508099176,0.059055016,0.103673883,0.105178423,0.104714982,0.104522429,0.000770531,0.105509904,0.970499992,0.968500018,0.968500018,0.969166676,0.001154686,0.967686887
32,7,2,relu,8,5,4,relu,0.5,0.894277,-0.7934156,0.894745287,0.129691551,0.135848075,0.120869011,0.133826181,0.130181089,0.008127614,0.140597046,0.964749992,0.965749979,0.961499989,0.963999987,0.002222045,0.961152321
32,7,2,relu,8,5,4,tanh,0.25,1.0605589,0.2244976,0.93262062,0.6255269,0.120323479,0.121931866,0.144014567,0.128756637,0.013238204,0.145722078,0.964999974,0.963500023,0.957750022,0.96208334,0.003826969,0.957178881
